,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,to,rt
86,RT @jasonjackson2: Its scholarship: On the amazing scholarly use of this blog post by Greg Downey http://t.co/L7Sllc6D #aaa2011,FALSE,NA,20/11/2011 18:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,jasonjackson2
87,One sure way to marginalize digital anthropology: put the panel on Sunday. #AAA2011,FALSE,NA,20/11/2011 18:16,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,johnhawks,NA,NA
88,RT @jasonjackson2: Kim Fortun begins by pointing out new anthro communities assembling around diverse digital projects. #aaa2011,FALSE,NA,20/11/2011 18:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,jasonjackson2
89,RT @jasonjackson2: Our shifting professional imaginary #aaa2011 | tremendous energy and projects in the room; recognition is less and less an issue #aaa2011,FALSE,NA,20/11/2011 18:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,jasonjackson2
90,RT @jasonjackson2: Alex Golub:  On people v. cash; where success and disaster/failure come from; AAA as failed state #aaa2011,FALSE,NA,20/11/2011 18:08,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,johnhawks,NA,jasonjackson2
91,RT @CMcGranahan: MUST READ for #aaa2011: report on Race + Racism in Anthropology RT @JasonAntrosio via Virginia Dominguez http://t.co/PiaTGlYa,FALSE,NA,20/11/2011 17:36,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,cynocephale,NA,CMcGranahan
92,"#AAA2011 last day coffee before gift shopping, museum,le meat, and bus. (@ Second Cup) http://t.co/EhowyK8s",FALSE,NA,20/11/2011 17:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://foursquare.com&quot; rel=&quot;nofollow&quot;&gt;foursquare&lt;/a&gt;,adampiontek,NA,NA
93,Sending good presentation vibes in the direction of my dept-mates who are presenting today #fb #aaa2011,FALSE,NA,20/11/2011 16:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,lisbet,NA,NA
94,...thinks many anthropologists FORGOT HOW TO COMMUNICATE WITH ANYBODY BESIDES THEIR OWN RESEARCH SUBJECTS. http://t.co/ImmpDXT4 #AAA2011,FALSE,NA,20/11/2011 16:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,akaAshkuff,NA,NA
95,Giovanni Da Col preparing to discuss. Battery dead now. #aaa2011,FALSE,NA,20/11/2011 16:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
96,Golub: Mana'o as smaller quiet success (contra failure talk). #aaa2011,FALSE,NA,20/11/2011 16:32,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
97,5/6 key factors associated with successful projects #aaa2011,FALSE,NA,20/11/2011 16:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
98,Alex Golub:  On people v. cash; where success and disaster/failure come from; AAA as failed state #aaa2011,FALSE,NA,20/11/2011 16:30,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
99,I may loose my battery @ #aaa2011. Alex offering a variety of interesting reflections on anth blogging,FALSE,NA,20/11/2011 16:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
100,Our shifting professional imaginary #aaa2011 | tremendous energy and projects in the room; recognition is less and less an issue #aaa2011,FALSE,NA,20/11/2011 16:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
101,#aaa2011 Paper flows well at 13 pages. Too bad that's too long. Time for ruthless last minute deleting,FALSE,NA,20/11/2011 16:18,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Wolowic,NA,NA
102,Digital anthropology working through Issues of colonialism and liberalism #aaa2011,FALSE,NA,20/11/2011 16:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
103,Next up Alex Golub on the lessons of Savage Minds http://t.co/p5GbBWJ6 #aaa2011,FALSE,NA,20/11/2011 16:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
104,10 dissertations now being written w/ Chaco Res. Archive #aaa2011,FALSE,NA,20/11/2011 16:14,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
105,Contrast with http://t.co/OlkmK6Dy gen. arch. repository #aaa2011,FALSE,NA,20/11/2011 16:12,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
106,Chaco project helps archaeology put archival data to work rather than do new destructive work sometimes unwanted by native people #aaa2011,FALSE,NA,20/11/2011 16:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
107,"Shoutout to Kate, Fiona, and Trudi for taking the curatorial lead on a great Ethnographic Terminalia exhibition this year  #et2011 #aaa2011",FALSE,NA,20/11/2011 16:08,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,metafactory,NA,NA
108,"Things the Chaco project lets you do (uses MySQL, Ruby on Rails) #aaa2011",FALSE,NA,20/11/2011 16:07,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
109,RT @jasonjackson2: Now up: Carrie Heitman on Chaco Research Archive http://t.co/1xfxw35A #aaa2011,FALSE,NA,20/11/2011 16:03,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,BahktinJali,NA,jasonjackson2
110,Mellon support for Chaco Research Archive; Collaborative portal+database #aaa2011 | parallel to @openfolklore linking partners,FALSE,NA,20/11/2011 16:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
111,"The challenge to establish key research contexts w/ only the published record. [This is everyone's archive problem, not just arch.] #aaa2011",FALSE,NA,20/11/2011 16:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
112,I'm getting ready hit the road. A couple exams tomorrow make it impossible to stay for any more sessions. See you guys next year! #AAA2011,FALSE,NA,20/11/2011 15:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,plazdiquehardt,NA,NA
113,"I'm going to miss you, #Montreal. It was a little rough at first, but I really learned to love you. Keep in touch? #AAA2011",FALSE,NA,20/11/2011 15:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,plazdiquehardt,NA,NA
114,Shafqat Hussain: The experience of #UAV attacks in Pakistan enables conspiracy theories about US weather control. #AAA2011,FALSE,NA,20/11/2011 15:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,spinsterofutica,NA,NA
115,#Poutine is the genius #Quebecois hangover cure. Just eat a pound of it before you go to bed - Voila! No hangover. #AAA2011 #Montreal,FALSE,NA,20/11/2011 15:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,plazdiquehardt,NA,NA
116,Adieu Montreal! #AAA2011,FALSE,NA,20/11/2011 15:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.nibirutech.com&quot; rel=&quot;nofollow&quot;&gt;TwitBird&lt;/a&gt;,rjobson1990,NA,NA
117,On [important] Chaco [archaeology] background as context. #aaa2011,FALSE,NA,20/11/2011 15:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
118,"RT @captain_primate: folks at #aaa2011 digital anthro session should look at (#OA) Arch 2.0 volume (edited by me, @ekansa, &amp; @oc_sarah) http://t.co/gApsqYSx",FALSE,NA,20/11/2011 15:54,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,jasonjackson2,NA,captain_primate
119,Ways that projects like Chaco Research Archive are changing research landscape in anthro; relevance of deep archives in all fields #aaa2011,FALSE,NA,20/11/2011 15:54,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
120,"folks at #aaa2011 digital anthro session should look at (#OA) Arch 2.0 volume (edited by me, @ekansa, &amp; @oc_sarah) http://t.co/gApsqYSx",FALSE,NA,20/11/2011 15:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,captain_primate,NA,NA
121,Now up: Carrie Heitman on Chaco Research Archive http://t.co/1xfxw35A #aaa2011,FALSE,NA,20/11/2011 15:52,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
122,"Media license issues arising w/ mix of contributing actors fm Smithsonian to individuals. Uploads w/choices, CC, watermarks, TK #aaa2011",FALSE,NA,20/11/2011 15:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
123,Free wifi at MTL airport.  Very nice touch!   #aaa2011,FALSE,NA,20/11/2011 15:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,metafactory,NA,NA
124,"Now sharing issues (in web 2.0), RNN, and indigenous community contexts. Choices that were made about (un)moderated discussion #aaa2011",FALSE,NA,20/11/2011 15:48,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
125,Now discussing collaborative ethnographic object tagging with Inuvialuit community. #aaa2011 dynamic semantic system | time codes,FALSE,NA,20/11/2011 15:46,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
126,Great that Kate is intro the contemporary state of collab practice in museum anthropology to a new audience. #proud-of-museum-anth #aaa2011,FALSE,NA,20/11/2011 15:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
127,"Contexts include digital repatriation, collaborations, layered histories, disciplinary practices, digital exhibitions... #aaa2011",FALSE,NA,20/11/2011 15:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
128,"Thx many collabs; like Mark said &quot;bringing history to life through gov records&quot; #aaa2011 (relations w/the RRN project, Smithsonian) #aaa2011",FALSE,NA,20/11/2011 15:39,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
129,Towards loops; preventing overdeterminism; multiple design logics #aaa2011,FALSE,NA,20/11/2011 15:34,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
130,"Longer term res projects, collab efforts, architectures in digital work | Ways that theory gets expressed in architectures &amp; groups #aaa2011",FALSE,NA,20/11/2011 15:32,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
131,Working through explanatory pluralism in asthma studies and asthma files project #aaa2011,FALSE,NA,20/11/2011 15:27,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
132,Kim Fortun on the ways that AAA publishing in Wiley context relates to ethical anthropological practice and Asthma Files project. #aaa2011,FALSE,NA,20/11/2011 15:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
133,@jasonjackson2: Info on Asthma Files http://t.co/9DUsxXWV #aaa2011 (cc. @FayanaR),FALSE,NA,20/11/2011 15:26,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,captain_primate,NA,NA
134,Writing Culture implications of digital anth. Experimental information systems #aaa2011,FALSE,NA,20/11/2011 15:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
135,Bhopal as information disaster as well as a human one #aaa2011,FALSE,NA,20/11/2011 15:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
136,Info on Asthma Files http://t.co/v2mPF02M #aaa2011,FALSE,NA,20/11/2011 15:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
137,Now the lessons of The Asthma Files.  An experiment in ethnography and in health knowledge #aaa2011,FALSE,NA,20/11/2011 15:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
138,Kim Fortun begins by pointing out new anthro communities assembling around diverse digital projects. #aaa2011,FALSE,NA,20/11/2011 15:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
139,Mention of John Willinsky _The Access Principle_ http://t.co/89j6bEcC #aaa2011,FALSE,NA,20/11/2011 15:19,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
140,Goodbye Montreal! #AAA2011,FALSE,NA,20/11/2011 15:18,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,AlisonDeplonty,NA,NA
141,"On building an OA &quot;JSTOR&quot; for Himalaya journals. Happy authors, librarians, and publishers, not take down notices. #aaa2011",FALSE,NA,20/11/2011 15:16,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
142,#THATCamp Anthropology or something (workshop/meeting) with it's own brand? #AAA2011,FALSE,NA,20/11/2011 15:15,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,captain_primate,NA,NA
143,How digital archives morph into publication platforms #aaa2011,FALSE,NA,20/11/2011 15:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
144,On data cemeteries. #aaa2011,FALSE,NA,20/11/2011 15:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
145,Moore's law and digital collections. Can't find a floppy drive. #aaa2011,FALSE,NA,20/11/2011 15:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
146,Hi. Back online after great discussion at Digital Anthropology #aaa2011 Mark Turin now reflecting upon/theorizing his digital archive work.,FALSE,NA,20/11/2011 15:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
147,RT @captain_primate: It's about time that all digital anthros get together at some sort of workshop or unconference (not at an existing conference). #AAA2011,FALSE,NA,20/11/2011 15:07,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,jasonjackson2,NA,captain_primate
148,It's about time that all digital anthros get together at some sort of workshop or unconference (not at an existing conference). #AAA2011,FALSE,NA,20/11/2011 15:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,captain_primate,NA,NA
149,"RT @captain_primate: I have to admit, I'm pretty dismayed that an archaeologist wasn't included in the #AAA2011 Digital Anthropology panel",FALSE,NA,20/11/2011 15:03,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,RuthFT,NA,captain_primate
150,Coffee crowd at the conference hotel changing as anthropologists depart and new crew takes over from #AAA2011,FALSE,NA,20/11/2011 15:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,charlesmenzies,NA,NA
151,"@captain_primate I'm pretty sure Carrie Heitman, UVA (on deck for the panel) is archaeology, although I'm having to leave the #aaa2011 :(",FALSE,NA,20/11/2011 14:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,captain_primate,NA
152,RT @captain_primate: Thanks to @jasonjackson2 &amp; @JasonAntrosio for tweeting the hell out of the #AAA2011 Digital Anthropology panel. Wish I could have been there,FALSE,NA,20/11/2011 14:43,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,Tending2Entropy,NA,captain_primate
153,"I have to admit, I'm pretty dismayed that an archaeologist wasn't included in the #AAA2011 Digital Anthropology panel",FALSE,NA,20/11/2011 14:42,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,captain_primate,NA,NA
154,Last day at #AAA2011 Affect was the keyword of the conference! Literary Anthropology panel yesterday inspired everyone to go home and write.,FALSE,NA,20/11/2011 14:37,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Wolowic,NA,NA
155,+1 MT @captain_primate: Thx to @jasonjackson2 &amp; @JasonAntrosio for tweeting #AAA2011 Digital Anthropology panel. Wish I cld have been there.,FALSE,NA,20/11/2011 14:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,mauraweb,NA,NA
156,Thanks to @jasonjackson2 &amp; @JasonAntrosio for tweeting the hell out of the #AAA2011 Digital Anthropology panel. Wish I could have been there,FALSE,NA,20/11/2011 14:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,captain_primate,NA,NA
157,Discussion at &quot;Digital Anthropology&quot; reminds me of where http://t.co/0N8uAVED leads us. Anthropologie store should return the site #aaa2011,FALSE,NA,20/11/2011 14:29,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
158,Last day at #AAA2011.  Last chance to try to find those I haven't seen yet.,FALSE,NA,20/11/2011 14:27,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1000KindsOfLife,NA,NA
159,Last day of the #AAA2011. Hanging in there &amp; waiting for my panel--one of the last sessions of the conference.,FALSE,NA,20/11/2011 14:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,nebbiolata,NA,NA
160,"@among_others: Bill Maurer:&quot;... clear writing is death of sociality, death of gift #AAA2011... Hmmm, not sure I agree",FALSE,NA,20/11/2011 14:16,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,kevinkarpiak,NA,NA
161,Mike Fortune beginning discussion of the Digital Anthropology panel (part 1). #aaa2011,FALSE,NA,20/11/2011 14:12,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
162,RT @jasonjackson2: The humans who pay our salaries &amp; lease our journal access are being kicked and pepper sprayed for wanting to talk about it. #OWS #AAA2011,FALSE,NA,20/11/2011 14:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,kevinkarpiak,NA,jasonjackson2
163,On institution building in research blogging. #aaa2011,FALSE,NA,20/11/2011 14:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
164,Its scholarship: On the amazing scholarly use of this blog post by Greg Downey http://t.co/L7Sllc6D #aaa2011,FALSE,NA,20/11/2011 14:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
165,"Daniel Lende: 3. Scholarship. In various ways, from drafts to long commentary, should count as scholarship  #aaa2011 http://t.co/2T2TLOLT",FALSE,NA,20/11/2011 14:09,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
166,"Daniel:  On how Neuroanthropology articulates with teaching and learning by students, not just established scholars. #aaa2011",FALSE,NA,20/11/2011 14:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
167,An excellent run to and along the Lachine Canal Montreal  - heading home now from #aaa2011  nest time!,FALSE,NA,20/11/2011 14:02,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,charlesmenzies,NA,NA
168,"Daniel Lende: 2. Blog opportunity to write regularly, practice; short and more direct, better writing, can improve student writing #aaa2011",FALSE,NA,20/11/2011 14:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JasonAntrosio,NA,NA
169,BTW:  Kim Christen = @mukurtu on twitter. #aaa2011; Daniel Lende = @daniel_lende #aaa2011,FALSE,NA,20/11/2011 14:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,jasonjackson2,NA,NA
